provider,point_group,boundary_price,pE,pN,candidate_set_size,candidate_set
N,unique,7.66364863015,0.5,7.66364863015,23,1;5;6;10;11;12;15;25;31;38;45;46;48;55;65;70;75;77;82;90;93;96;97
N,unique,8.30773361497,0.5,8.30773361497,24,1;5;6;10;11;12;15;25;31;38;45;46;48;55;65;70;75;77;82;90;93;95;96;97
N,unique,11.0814145837,0.5,11.0814145837,25,1;5;6;10;11;12;15;25;31;36;38;45;46;48;55;65;70;75;77;82;90;93;95;96;97
N,unique,10.7335089669,0.5,10.7335089669,26,1;5;6;10;11;12;15;25;31;36;38;45;46;48;55;65;70;74;75;77;82;90;93;95;96;97
N,unique,12.1183067963,0.5,12.1183067963,27,1;5;6;10;11;12;15;25;31;36;38;45;46;48;55;65;70;74;75;77;82;89;90;93;95;96;97
N,unique,16.6551712979,0.5,16.6551712979,28,1;5;6;10;11;12;15;25;31;36;38;45;46;48;55;65;70;74;75;77;82;87;89;90;93;95;96;97
N,unique,16.0486329062,0.5,16.0486329062,29,1;5;6;10;11;12;15;25;31;36;38;45;46;48;55;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,15.5673380756,0.5,15.5673380756,30,1;2;5;6;10;11;12;15;25;31;36;38;45;46;48;55;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,15.0242202761,0.5,15.0242202761,31,1;2;5;6;10;11;12;15;25;31;36;38;45;46;48;55;56;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,20.9115611936,0.5,20.9115611936,32,1;2;5;6;10;11;12;14;15;25;31;36;38;45;46;48;55;56;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,20.3045743693,0.5,20.3045743693,33,1;2;5;6;10;11;12;14;15;25;28;31;36;38;45;46;48;55;56;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,19.8803331649,0.5,19.8803331649,34,1;2;5;6;10;11;12;14;15;19;25;28;31;36;38;45;46;48;55;56;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,9.4584106173,0.5,9.4584106173,11,6;11;15;38;45;48;65;70;77;90;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,12,6;11;12;15;38;45;48;65;70;77;90;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,13,6;11;12;15;25;38;45;48;65;70;77;90;97
N,unique,5.24994442183,0.5,5.24994442183,14,6;11;12;15;25;38;45;46;48;65;70;77;90;97
N,unique,5.06341526085,0.5,5.06341526085,15,5;6;11;12;15;25;38;45;46;48;65;70;77;90;97
N,unique,4.51471713743,0.5,4.51471713743,16,5;6;10;11;12;15;25;38;45;46;48;65;70;77;90;97
N,unique,4.34800943947,0.5,4.34800943947,17,5;6;10;11;12;15;25;38;45;46;48;65;70;77;90;93;97
N,unique,4.18203200044,0.5,4.18203200044,18,5;6;10;11;12;15;25;38;45;46;48;65;70;75;77;90;93;97
N,unique,7.75953919135,0.5,7.75953919135,19,1;5;6;10;11;12;15;25;38;45;46;48;65;70;75;77;90;93;97
N,unique,7.42974538212,0.5,7.42974538212,20,1;5;6;10;11;12;15;25;38;45;46;48;55;65;70;75;77;90;93;97
N,unique,7.15211256331,0.5,7.15211256331,21,1;5;6;10;11;12;15;25;38;45;46;48;55;65;70;75;77;90;93;96;97
N,unique,6.87931305661,0.5,6.87931305661,22,1;5;6;10;11;12;15;25;38;45;46;48;55;65;70;75;77;82;90;93;96;97
N,unique,7.71300608045,0.5,7.71300608045,23,1;5;6;10;11;12;15;25;38;45;46;48;55;65;70;75;77;82;90;93;95;96;97
N,unique,8.36363142181,0.5,8.36363142181,24,1;5;6;10;11;12;15;25;36;38;45;46;48;55;65;70;75;77;82;90;93;95;96;97
N,unique,11.0745119292,0.5,11.0745119292,25,1;5;6;10;11;12;15;25;36;38;45;46;48;55;65;70;74;75;77;82;90;93;95;96;97
N,unique,10.7773163751,0.5,10.7773163751,26,1;5;6;10;11;12;15;25;36;38;45;46;48;55;65;70;74;75;77;82;89;90;93;95;96;97
N,unique,10.970110221,0.5,10.970110221,27,1;5;6;10;11;12;15;25;36;38;45;46;48;55;65;70;74;75;77;82;87;89;90;93;95;96;97
N,unique,11.7855968139,0.5,11.7855968139,28,1;5;6;10;11;12;15;25;36;38;45;46;48;55;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,16.2918400266,0.5,16.2918400266,29,1;2;5;6;10;11;12;15;25;36;38;45;46;48;55;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,15.7361167088,0.5,15.7361167088,30,1;2;5;6;10;11;12;15;25;36;38;45;46;48;55;56;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,21.7006461292,0.5,21.7006461292,31,1;2;5;6;10;11;12;14;15;25;36;38;45;46;48;55;56;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,21.0822296595,0.5,21.0822296595,32,1;2;5;6;10;11;12;14;15;25;28;36;38;45;46;48;55;56;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,20.6498981897,0.5,20.6498981897,33,1;2;5;6;10;11;12;14;15;19;25;28;36;38;45;46;48;55;56;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,20.1438917529,0.5,20.1438917529,34,1;2;5;6;10;11;12;14;15;19;25;28;36;38;45;46;48;52;55;56;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,20.1390179588,0.5,20.1390179588,35,1;2;5;6;10;11;12;14;15;19;25;28;36;38;45;46;48;52;55;56;65;70;74;75;77;82;87;88;89;90;93;95;96;97;99
N,unique,10.7502437578,0.5,10.7502437578,10,6;15;38;45;48;65;70;77;90;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,11,6;12;15;38;45;48;65;70;77;90;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,12,6;12;15;25;38;45;48;65;70;77;90;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,13,6;12;15;25;38;45;46;48;65;70;77;90;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,14,5;6;12;15;25;38;45;46;48;65;70;77;90;97
N,unique,4.67920999722,0.5,4.67920999722,15,5;6;10;12;15;25;38;45;46;48;65;70;77;90;97
N,unique,4.53725909655,0.5,4.53725909655,16,5;6;10;12;15;25;38;45;46;48;65;70;77;90;93;97
N,unique,4.21796069186,0.5,4.21796069186,17,5;6;10;12;15;25;38;45;46;48;65;70;75;77;90;93;97
N,unique,3.94941267708,0.5,3.94941267708,18,1;5;6;10;12;15;25;38;45;46;48;65;70;75;77;90;93;97
N,unique,4.40182706563,0.5,4.40182706563,19,1;5;6;10;12;15;25;38;45;46;48;55;65;70;75;77;90;93;97
N,unique,8.72649349723,0.5,8.72649349723,20,1;5;6;10;12;15;25;38;45;46;48;55;65;70;75;77;90;93;96;97
N,unique,8.43109546472,0.5,8.43109546472,21,1;5;6;10;12;15;25;38;45;46;48;55;65;70;75;77;82;90;93;96;97
N,unique,8.09581028372,0.5,8.09581028372,22,1;5;6;10;12;15;25;38;45;46;48;55;65;70;75;77;82;90;93;95;96;97
N,unique,7.77679753109,0.5,7.77679753109,23,1;5;6;10;12;15;25;36;38;45;46;48;55;65;70;75;77;82;90;93;95;96;97
N,unique,8.73730184374,0.5,8.73730184374,24,1;5;6;10;12;15;25;36;38;45;46;48;55;65;70;74;75;77;82;90;93;95;96;97
N,unique,11.123426992,0.5,11.123426992,25,1;5;6;10;12;15;25;36;38;45;46;48;55;65;70;74;75;77;82;89;90;93;95;96;97
N,unique,10.8232880648,0.5,10.8232880648,26,1;5;6;10;12;15;25;36;38;45;46;48;55;65;70;74;75;77;82;87;89;90;93;95;96;97
N,unique,10.5860068243,0.5,10.5860068243,27,1;5;6;10;12;15;25;36;38;45;46;48;55;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,11.9486134037,0.5,11.9486134037,28,1;2;5;6;10;12;15;25;36;38;45;46;48;55;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,16.4739417222,0.5,16.4739417222,29,1;2;5;6;10;12;15;25;36;38;45;46;48;55;56;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,15.8743217386,0.5,15.8743217386,30,1;2;5;6;10;12;14;15;25;36;38;45;46;48;55;56;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,21.8847565882,0.5,21.8847565882,31,1;2;5;6;10;12;14;15;25;28;36;38;45;46;48;55;56;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,21.4442310701,0.5,21.4442310701,32,1;2;5;6;10;12;14;15;19;25;28;36;38;45;46;48;55;56;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,20.9285244828,0.5,20.9285244828,33,1;2;5;6;10;12;14;15;19;25;28;36;38;45;46;48;52;55;56;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,20.301479048,0.5,20.301479048,34,1;2;5;6;10;12;14;15;19;25;28;36;38;45;46;48;52;55;56;65;70;74;75;77;82;87;88;89;90;93;95;96;97;99
N,unique,11.5721297987,0.5,11.5721297987,9,6;38;45;48;65;70;77;90;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,10,6;12;38;45;48;65;70;77;90;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,11,6;12;25;38;45;48;65;70;77;90;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,12,6;12;25;38;45;46;48;65;70;77;90;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,13,5;6;12;25;38;45;46;48;65;70;77;90;97
N,unique,4.80733302346,0.5,4.80733302346,14,5;6;10;12;25;38;45;46;48;65;70;77;90;97
N,unique,4.67598573522,0.5,4.67598573522,15,5;6;10;12;25;38;45;46;48;65;70;77;90;93;97
N,unique,4.49142703806,0.5,4.49142703806,16,5;6;10;12;25;38;45;46;48;65;70;75;77;90;93;97
N,unique,4.21043156129,0.5,4.21043156129,17,1;5;6;10;12;25;38;45;46;48;65;70;75;77;90;93;97
N,unique,3.92158888726,0.5,3.92158888726,18,1;5;6;10;12;25;38;45;46;48;55;65;70;75;77;90;93;97
N,unique,9.97051316305,0.5,9.97051316305,19,1;5;6;10;12;25;38;45;46;48;55;65;70;75;77;90;93;96;97
N,unique,9.68175764065,0.5,9.68175764065,20,1;5;6;10;12;25;38;45;46;48;55;65;70;75;77;82;90;93;96;97
N,unique,9.35310306432,0.5,9.35310306432,21,1;5;6;10;12;25;38;45;46;48;55;65;70;75;77;82;90;93;95;96;97
N,unique,9.03944884972,0.5,9.03944884972,22,1;5;6;10;12;25;36;38;45;46;48;55;65;70;75;77;82;90;93;95;96;97
N,unique,8.66676795518,0.5,8.66676795518,23,1;5;6;10;12;25;36;38;45;46;48;55;65;70;74;75;77;82;90;93;95;96;97
N,unique,8.73010916326,0.5,8.73010916326,24,1;5;6;10;12;25;36;38;45;46;48;55;65;70;74;75;77;82;89;90;93;95;96;97
N,unique,11.115127543,0.5,11.115127543,25,1;5;6;10;12;25;36;38;45;46;48;55;65;70;74;75;77;82;87;89;90;93;95;96;97
N,unique,10.8324605021,0.5,10.8324605021,26,1;5;6;10;12;25;36;38;45;46;48;55;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,11.1340877299,0.5,11.1340877299,27,1;2;5;6;10;12;25;36;38;45;46;48;55;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,11.9903842579,0.5,11.9903842579,28,1;2;5;6;10;12;25;36;38;45;46;48;55;56;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,16.4974843936,0.5,16.4974843936,29,1;2;5;6;10;12;14;25;36;38;45;46;48;55;56;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,15.9258160591,0.5,15.9258160591,30,1;2;5;6;10;12;14;25;28;36;38;45;46;48;55;56;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,15.5272637925,0.5,15.5272637925,31,1;2;5;6;10;12;14;19;25;28;36;38;45;46;48;55;56;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,21.6011846299,0.5,21.6011846299,32,1;2;5;6;10;12;14;19;25;28;36;38;45;46;48;52;55;56;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,20.9640659835,0.5,20.9640659835,33,1;2;5;6;10;12;14;19;25;28;36;38;45;46;48;52;55;56;65;70;74;75;77;82;87;88;89;90;93;95;96;97;99
N,unique,20.2797655766,0.5,20.2797655766,34,1;2;5;6;10;12;14;19;25;28;36;38;43;45;46;48;52;55;56;65;70;74;75;77;82;87;88;89;90;93;95;96;97;99
N,raw_duplicate,11.5721297987,0.5,11.5721297987,8,6;38;45;48;65;70;77;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,9,6;12;38;45;48;65;70;77;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,10,6;12;25;38;45;48;65;70;77;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,11,6;12;25;38;45;46;48;65;70;77;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,12,5;6;12;25;38;45;46;48;65;70;77;97
N,raw_duplicate,4.80733302346,0.5,4.80733302346,13,5;6;10;12;25;38;45;46;48;65;70;77;97
N,raw_duplicate,4.80733302346,0.5,4.80733302346,14,5;6;10;12;25;38;45;46;48;65;70;77;93;97
N,unique,4.71502446236,0.5,4.71502446236,15,5;6;10;12;25;38;45;46;48;65;70;75;77;93;97
N,unique,4.52599406461,0.5,4.52599406461,16,1;5;6;10;12;25;38;45;46;48;65;70;75;77;93;97
N,unique,4.21462140728,0.5,4.21462140728,17,1;5;6;10;12;25;38;45;46;48;55;65;70;75;77;93;97
N,unique,4.27819324082,0.5,4.27819324082,18,1;5;6;10;12;25;38;45;46;48;55;65;70;75;77;93;96;97
N,unique,10.0664351415,0.5,10.0664351415,19,1;5;6;10;12;25;38;45;46;48;55;65;70;75;77;82;93;96;97
N,unique,9.73125925699,0.5,9.73125925699,20,1;5;6;10;12;25;38;45;46;48;55;65;70;75;77;82;93;95;96;97
N,unique,9.41127364418,0.5,9.41127364418,21,1;5;6;10;12;25;36;38;45;46;48;55;65;70;75;77;82;93;95;96;97
N,unique,9.03092528109,0.5,9.03092528109,22,1;5;6;10;12;25;36;38;45;46;48;55;65;70;74;75;77;82;93;95;96;97
N,unique,8.71249850436,0.5,8.71249850436,23,1;5;6;10;12;25;36;38;45;46;48;55;65;70;74;75;77;82;89;93;95;96;97
N,unique,11.4610399814,0.5,11.4610399814,24,1;5;6;10;12;25;36;38;45;46;48;55;65;70;74;75;77;82;87;89;93;95;96;97
N,unique,11.1739801085,0.5,11.1739801085,25,1;5;6;10;12;25;36;38;45;46;48;55;65;70;74;75;77;82;87;89;93;95;96;97;99
N,unique,10.9449672494,0.5,10.9449672494,26,1;2;5;6;10;12;25;36;38;45;46;48;55;65;70;74;75;77;82;87;89;93;95;96;97;99
N,unique,11.2366939736,0.5,11.2366939736,27,1;2;5;6;10;12;25;36;38;45;46;48;55;56;65;70;74;75;77;82;87;89;93;95;96;97;99
N,unique,17.2408047783,0.5,17.2408047783,28,1;2;5;6;10;12;14;25;36;38;45;46;48;55;56;65;70;74;75;77;82;87;89;93;95;96;97;99
N,unique,16.656287327,0.5,16.656287327,29,1;2;5;6;10;12;14;25;28;36;38;45;46;48;55;56;65;70;74;75;77;82;87;89;93;95;96;97;99
N,unique,16.2486400483,0.5,16.2486400483,30,1;2;5;6;10;12;14;19;25;28;36;38;45;46;48;55;56;65;70;74;75;77;82;87;89;93;95;96;97;99
N,unique,22.4006196918,0.5,22.4006196918,31,1;2;5;6;10;12;14;19;25;28;36;38;45;46;48;52;55;56;65;70;74;75;77;82;87;89;93;95;96;97;99
N,unique,21.7517312001,0.5,21.7517312001,32,1;2;5;6;10;12;14;19;25;28;36;38;45;46;48;52;55;56;65;70;74;75;77;82;87;88;89;93;95;96;97;99
N,unique,21.0545883365,0.5,21.0545883365,33,1;2;5;6;10;12;14;19;25;28;36;38;43;45;46;48;52;55;56;65;70;74;75;77;82;87;88;89;93;95;96;97;99
N,unique,20.3147947878,0.5,20.3147947878,34,1;2;5;6;10;12;14;19;25;28;36;38;43;45;46;48;52;55;56;65;68;70;74;75;77;82;87;88;89;93;95;96;97;99
N,unique,14.5103698408,0.5,14.5103698408,7,6;45;48;65;70;77;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,8,6;12;45;48;65;70;77;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,9,6;12;25;45;48;65;70;77;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,10,6;12;25;45;46;48;65;70;77;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,11,5;6;12;25;45;46;48;65;70;77;97
N,raw_duplicate,4.80733302346,0.5,4.80733302346,12,5;6;10;12;25;45;46;48;65;70;77;97
N,raw_duplicate,4.80733302346,0.5,4.80733302346,13,5;6;10;12;25;45;46;48;65;70;77;93;97
N,raw_duplicate,4.80733302346,0.5,4.80733302346,14,5;6;10;12;25;45;46;48;65;70;75;77;93;97
N,unique,4.75199577943,0.5,4.75199577943,15,1;5;6;10;12;25;45;46;48;65;70;75;77;93;97
N,unique,4.52694641117,0.5,4.52694641117,16,1;5;6;10;12;25;45;46;48;55;65;70;75;77;93;97
N,unique,4.04428108158,0.5,4.04428108158,17,1;5;6;10;12;25;45;46;48;55;65;70;75;77;93;96;97
N,unique,4.33862030438,0.5,4.33862030438,18,1;5;6;10;12;25;45;46;48;55;65;70;75;77;82;93;96;97
N,unique,13.1390144019,0.5,13.1390144019,19,1;5;6;10;12;25;45;46;48;55;65;70;75;77;82;93;95;96;97
N,unique,12.8255927497,0.5,12.8255927497,20,1;5;6;10;12;25;36;45;46;48;55;65;70;75;77;82;93;95;96;97
N,unique,12.4510972656,0.5,12.4510972656,21,1;5;6;10;12;25;36;45;46;48;55;65;70;74;75;77;82;93;95;96;97
N,unique,12.1358496304,0.5,12.1358496304,22,1;5;6;10;12;25;36;45;46;48;55;65;70;74;75;77;82;89;93;95;96;97
N,unique,11.8222578504,0.5,11.8222578504,23,1;5;6;10;12;25;36;45;46;48;55;65;70;74;75;77;82;87;89;93;95;96;97
N,unique,11.5306809699,0.5,11.5306809699,24,1;5;6;10;12;25;36;45;46;48;55;65;70;74;75;77;82;87;89;93;95;96;97;99
N,unique,11.2980227249,0.5,11.2980227249,25,1;2;5;6;10;12;25;36;45;46;48;55;65;70;74;75;77;82;87;89;93;95;96;97;99
N,unique,11.0340372089,0.5,11.0340372089,26,1;2;5;6;10;12;25;36;45;46;48;55;56;65;70;74;75;77;82;87;89;93;95;96;97;99
N,unique,12.5658442306,0.5,12.5658442306,27,1;2;5;6;10;12;14;25;36;45;46;48;55;56;65;70;74;75;77;82;87;89;93;95;96;97;99
N,unique,17.4244872221,0.5,17.4244872221,28,1;2;5;6;10;12;14;25;28;36;45;46;48;55;56;65;70;74;75;77;82;87;89;93;95;96;97;99
N,unique,17.0074878354,0.5,17.0074878354,29,1;2;5;6;10;12;14;19;25;28;36;45;46;48;55;56;65;70;74;75;77;82;87;89;93;95;96;97;99
N,unique,16.520370246,0.5,16.520370246,30,1;2;5;6;10;12;14;19;25;28;36;45;46;48;52;55;56;65;70;74;75;77;82;87;89;93;95;96;97;99
N,unique,22.5768092029,0.5,22.5768092029,31,1;2;5;6;10;12;14;19;25;28;36;45;46;48;52;55;56;65;70;74;75;77;82;87;88;89;93;95;96;97;99
N,unique,21.8664608546,0.5,21.8664608546,32,1;2;5;6;10;12;14;19;25;28;36;43;45;46;48;52;55;56;65;70;74;75;77;82;87;88;89;93;95;96;97;99
N,unique,21.1124125271,0.5,21.1124125271,33,1;2;5;6;10;12;14;19;25;28;36;43;45;46;48;52;55;56;65;68;70;74;75;77;82;87;88;89;93;95;96;97;99
N,unique,20.6244550618,0.5,20.6244550618,34,1;2;5;6;10;12;14;19;25;28;36;43;45;46;48;52;55;56;65;68;70;74;75;77;82;87;88;89;93;95;96;97;98;99
N,raw_duplicate,14.5103698408,0.5,14.5103698408,6,6;45;48;65;77;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,7,6;12;45;48;65;77;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,8,6;12;25;45;48;65;77;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,9,6;12;25;45;46;48;65;77;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,10,5;6;12;25;45;46;48;65;77;97
N,raw_duplicate,4.80733302346,0.5,4.80733302346,11,5;6;10;12;25;45;46;48;65;77;97
N,raw_duplicate,4.80733302346,0.5,4.80733302346,12,5;6;10;12;25;45;46;48;65;77;93;97
N,raw_duplicate,4.80733302346,0.5,4.80733302346,13,5;6;10;12;25;45;46;48;65;75;77;93;97
N,raw_duplicate,4.80733302346,0.5,4.80733302346,14,1;5;6;10;12;25;45;46;48;65;75;77;93;97
N,unique,4.73581317576,0.5,4.73581317576,15,1;5;6;10;12;25;45;46;48;55;65;75;77;93;97
N,unique,4.16949019078,0.5,4.16949019078,16,1;5;6;10;12;25;45;46;48;55;65;75;77;93;96;97
N,unique,4.04804196981,0.5,4.04804196981,17,1;5;6;10;12;25;45;46;48;55;65;75;77;82;93;96;97
N,unique,4.35369334281,0.5,4.35369334281,18,1;5;6;10;12;25;45;46;48;55;65;75;77;82;93;95;96;97
N,unique,13.1132992789,0.5,13.1132992789,19,1;5;6;10;12;25;36;45;46;48;55;65;75;77;82;93;95;96;97
N,unique,12.7345957622,0.5,12.7345957622,20,1;5;6;10;12;25;36;45;46;48;55;65;74;75;77;82;93;95;96;97
N,unique,12.4157565173,0.5,12.4157565173,21,1;5;6;10;12;25;36;45;46;48;55;65;74;75;77;82;89;93;95;96;97
N,unique,12.0985454054,0.5,12.0985454054,22,1;5;6;10;12;25;36;45;46;48;55;65;74;75;77;82;87;89;93;95;96;97
N,unique,11.8035599608,0.5,11.8035599608,23,1;5;6;10;12;25;36;45;46;48;55;65;74;75;77;82;87;89;93;95;96;97;99
N,unique,11.5681508834,0.5,11.5681508834,24,1;2;5;6;10;12;25;36;45;46;48;55;65;74;75;77;82;87;89;93;95;96;97;99
N,unique,11.3010096072,0.5,11.3010096072,25,1;2;5;6;10;12;25;36;45;46;48;55;56;65;74;75;77;82;87;89;93;95;96;97;99
N,unique,11.6741689365,0.5,11.6741689365,26,1;2;5;6;10;12;14;25;36;45;46;48;55;56;65;74;75;77;82;87;89;93;95;96;97;99
N,unique,12.5617070192,0.5,12.5617070192,27,1;2;5;6;10;12;14;25;28;36;45;46;48;55;56;65;74;75;77;82;87;89;93;95;96;97;99
N,unique,17.5915841878,0.5,17.5915841878,28,1;2;5;6;10;12;14;19;25;28;36;45;46;48;55;56;65;74;75;77;82;87;89;93;95;96;97;99
N,unique,17.0961122975,0.5,17.0961122975,29,1;2;5;6;10;12;14;19;25;28;36;45;46;48;52;55;56;65;74;75;77;82;87;89;93;95;96;97;99
N,unique,16.4951109964,0.5,16.4951109964,30,1;2;5;6;10;12;14;19;25;28;36;45;46;48;52;55;56;65;74;75;77;82;87;88;89;93;95;96;97;99
N,unique,22.4892727821,0.5,22.4892727821,31,1;2;5;6;10;12;14;19;25;28;36;43;45;46;48;52;55;56;65;74;75;77;82;87;88;89;93;95;96;97;99
N,unique,21.7244677035,0.5,21.7244677035,32,1;2;5;6;10;12;14;19;25;28;36;43;45;46;48;52;55;56;65;68;74;75;77;82;87;88;89;93;95;96;97;99
N,unique,21.2294467015,0.5,21.2294467015,33,1;2;5;6;10;12;14;19;25;28;36;43;45;46;48;52;55;56;65;68;74;75;77;82;87;88;89;93;95;96;97;98;99
N,unique,20.7048817825,0.5,20.7048817825,34,1;2;5;6;10;12;14;19;25;28;36;43;45;46;48;52;55;56;65;68;74;75;77;79;82;87;88;89;93;95;96;97;98;99
N,raw_duplicate,14.5103698408,0.5,14.5103698408,5,6;48;65;77;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,6,6;12;48;65;77;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,7,6;12;25;48;65;77;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,8,6;12;25;46;48;65;77;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,9,5;6;12;25;46;48;65;77;97
N,raw_duplicate,4.80733302346,0.5,4.80733302346,10,5;6;10;12;25;46;48;65;77;97
N,raw_duplicate,4.80733302346,0.5,4.80733302346,11,5;6;10;12;25;46;48;65;77;93;97
N,raw_duplicate,4.80733302346,0.5,4.80733302346,12,5;6;10;12;25;46;48;65;75;77;93;97
N,raw_duplicate,4.80733302346,0.5,4.80733302346,13,1;5;6;10;12;25;46;48;65;75;77;93;97
N,raw_duplicate,4.80733302346,0.5,4.80733302346,14,1;5;6;10;12;25;46;48;55;65;75;77;93;97
N,unique,4.2945981798,0.5,4.2945981798,15,1;5;6;10;12;25;46;48;55;65;75;77;93;96;97
N,unique,3.76301470145,0.5,3.76301470145,16,1;5;6;10;12;25;46;48;55;65;75;77;82;93;96;97
N,unique,4.03100447708,0.5,4.03100447708,17,1;5;6;10;12;25;46;48;55;65;75;77;82;93;95;96;97
N,unique,4.64500811384,0.5,4.64500811384,18,1;5;6;10;12;25;36;46;48;55;65;75;77;82;93;95;96;97
N,unique,13.0167611884,0.5,13.0167611884,19,1;5;6;10;12;25;36;46;48;55;65;74;75;77;82;93;95;96;97
N,unique,12.694386705,0.5,12.694386705,20,1;5;6;10;12;25;36;46;48;55;65;74;75;77;82;89;93;95;96;97
N,unique,12.3736130677,0.5,12.3736130677,21,1;5;6;10;12;25;36;46;48;55;65;74;75;77;82;87;89;93;95;96;97
N,unique,12.0752725573,0.5,12.0752725573,22,1;5;6;10;12;25;36;46;48;55;65;74;75;77;82;87;89;93;95;96;97;99
N,unique,11.8371558225,0.5,11.8371558225,23,1;2;5;6;10;12;25;36;46;48;55;65;74;75;77;82;87;89;93;95;96;97;99
N,unique,11.5669083168,0.5,11.5669083168,24,1;2;5;6;10;12;25;36;46;48;55;56;65;74;75;77;82;87;89;93;95;96;97;99
N,unique,11.2802334609,0.5,11.2802334609,25,1;2;5;6;10;12;14;25;36;46;48;55;56;65;74;75;77;82;87;89;93;95;96;97;99
N,unique,12.9335400302,0.5,12.9335400302,26,1;2;5;6;10;12;14;25;28;36;46;48;55;56;65;74;75;77;82;87;89;93;95;96;97;99
N,unique,12.6626602134,0.5,12.6626602134,27,1;2;5;6;10;12;14;19;25;28;36;46;48;55;56;65;74;75;77;82;87;89;93;95;96;97;99
N,unique,17.6724483009,0.5,17.6724483009,28,1;2;5;6;10;12;14;19;25;28;36;46;48;52;55;56;65;74;75;77;82;87;89;93;95;96;97;99
N,unique,17.0613107525,0.5,17.0613107525,29,1;2;5;6;10;12;14;19;25;28;36;46;48;52;55;56;65;74;75;77;82;87;88;89;93;95;96;97;99
N,unique,16.4067473333,0.5,16.4067473333,30,1;2;5;6;10;12;14;19;25;28;36;43;46;48;52;55;56;65;74;75;77;82;87;88;89;93;95;96;97;99
N,unique,22.3354572065,0.5,22.3354572065,31,1;2;5;6;10;12;14;19;25;28;36;43;46;48;52;55;56;65;68;74;75;77;82;87;88;89;93;95;96;97;99
N,unique,21.8334835319,0.5,21.8334835319,32,1;2;5;6;10;12;14;19;25;28;36;43;46;48;52;55;56;65;68;74;75;77;82;87;88;89;93;95;96;97;98;99
N,unique,21.3014619381,0.5,21.3014619381,33,1;2;5;6;10;12;14;19;25;28;36;43;46;48;52;55;56;65;68;74;75;77;79;82;87;88;89;93;95;96;97;98;99
N,unique,21.3886825628,0.5,21.3886825628,34,1;2;5;6;10;12;14;19;25;28;30;36;43;46;48;52;55;56;65;68;74;75;77;79;82;87;88;89;93;95;96;97;98;99
N,raw_duplicate,14.5103698408,0.5,14.5103698408,4,6;65;77;97
