pE,pN,value_mean,value_std
1.438983051,0.7694915254,68814.88963,1668.581507
1.572881356,0.7694915254,71833.50993,1743.07295
1.706779661,0.7694915254,74726.15327,1814.462004
1.840677966,0.7694915254,77507.38771,1883.106762
1.974576271,0.7694915254,80189.17283,1949.301306
2.108474576,0.7694915254,82781.47029,2013.290671
2.242372881,0.7694915254,85292.68201,2075.281582
2.376271186,0.7694915254,87729.97207,2135.450352
2.510169492,0.7694915254,90099.50791,2193.948799
2.644067797,0.7694915254,92406.64428,2250.908762
2.777966102,0.7694915254,94656.06569,2306.445596
2.911864407,0.7694915254,96851.89829,2360.660926
3.045762712,0.7694915254,98997.79885,2413.644825
3.179661017,0.7694915254,101097.0262,2465.477578
3.313559322,0.7694915254,103152.4995,2516.231109
3.447457627,0.7694915254,105166.8457,2565.970147
3.581355932,0.7694915254,107142.4389,2614.753201
3.715254237,0.7694915254,109081.4332,2662.633362
3.849152542,0.7694915254,110985.7903,2709.658981
3.983050847,0.7694915254,112857.3027,2755.874243
4.116949153,0.7694915254,114697.6134,2801.319651
4.250847458,0.7694915254,116508.2328,2846.032442
4.384745763,0.7694915254,118290.5533,2890.046946
4.518644068,0.7694915254,120045.8616,2933.39489
4.652542373,0.7694915254,121775.3499,2976.105672
4.786440678,0.7694915254,123480.1252,3018.206589
4.920338983,0.7694915254,125161.2176,3059.723042
5.054237288,0.7694915254,126819.5873,3100.678717
5.188135593,0.7694915254,128456.1318,3141.095744
5.322033898,0.7694915254,130071.6906,3180.994831
5.455932203,0.7694915254,131667.051,3220.395395
5.589830508,0.7694915254,133242.9521,3259.315668
5.723728814,0.7694915254,134800.089,3297.772798
5.857627119,0.7694915254,136339.1164,3335.782936
5.991525424,0.7694915254,137860.652,3373.361314
6.125423729,0.7694915254,139365.2789,3410.52232
6.259322034,0.7694915254,140853.5485,3447.27956
6.393220339,0.7694915254,142325.9831,3483.645915
6.527118644,0.7694915254,143783.0775,3519.633597
6.661016949,0.7694915254,145225.3015,3555.254194
6.794915254,0.7694915254,146653.1013,3590.518716
6.928813559,0.7694915254,148066.9011,3625.437632
7.062711864,0.7694915254,149467.105,3660.020908
7.196610169,0.7694915254,150854.0976,3694.278041
7.330508475,0.7694915254,152228.2462,3728.218087
7.46440678,0.7694915254,153589.9011,3761.849692
7.598305085,0.7694915254,154939.3968,3795.181115
7.73220339,0.7694915254,156277.0536,3828.220254
7.866101695,0.7694915254,157603.1775,3860.974666
8,0.7694915254,158918.0619,3893.451586
0.1,0.9033898305,20155.96801,469.886038
0.2338983051,0.9033898305,29416.17877,695.9874955
0.3677966102,0.9033898305,36210.88032,862.7857446
0.5016949153,0.9033898305,41844.46919,1001.350146
0.6355932203,0.9033898305,46764.18488,1122.479917
0.7694915254,0.9033898305,51187.6463,1231.46035
0.9033898305,0.9033898305,55240.25693,1331.34735
1.037288136,0.9033898305,59002.10261,1424.096831
1.171186441,0.9033898305,62528.02258,1511.050241
1.305084746,0.9033898305,65857.51953,1593.175028
1.438983051,0.9033898305,69020.16695,1671.196141
1.572881356,0.9033898305,72038.78725,1745.673457
1.706779661,0.9033898305,74931.43059,1817.050052
1.840677966,0.9033898305,77712.66503,1885.683712
1.974576271,0.9033898305,80394.45015,1951.868289
2.108474576,0.9033898305,82986.74761,2015.848637
2.242372881,0.9033898305,85497.95933,2077.831339
2.376271186,0.9033898305,87935.24939,2137.992594
2.510169492,0.9033898305,90304.78523,2196.484126
2.644067797,0.9033898305,92611.9216,2253.437699
2.777966102,0.9033898305,94861.34301,2308.968606
2.911864407,0.9033898305,97057.17561,2363.178415
3.045762712,0.9033898305,99203.07617,2416.157157
3.179661017,0.9033898305,101302.3036,2467.985079
3.313559322,0.9033898305,103357.7769,2518.734071
3.447457627,0.9033898305,105372.123,2568.468834
3.581355932,0.9033898305,107347.7162,2617.247851
3.715254237,0.9033898305,109286.7105,2665.124193
3.849152542,0.9033898305,111191.0676,2712.146193
3.983050847,0.9033898305,113062.5801,2758.358017
4.116949153,0.9033898305,114902.8908,2803.800155
4.250847458,0.9033898305,116713.5102,2848.50983
4.384745763,0.9033898305,118495.8306,2892.521359
4.518644068,0.9033898305,120251.1389,2935.866461
4.652542373,0.9033898305,121980.6272,2978.574523
4.786440678,0.9033898305,123685.4025,3020.672834
4.920338983,0.9033898305,125366.4949,3062.186787
5.054237288,0.9033898305,127024.8647,3103.140061
5.188135593,0.9033898305,128661.4091,3143.554779
5.322033898,0.9033898305,130276.968,3183.451645
5.455932203,0.9033898305,131872.3283,3222.850069
5.589830508,0.9033898305,133448.2294,3261.768279
5.723728814,0.9033898305,135005.3663,3300.223417
5.857627119,0.9033898305,136544.3938,3338.231631
5.991525424,0.9033898305,138065.9293,3375.808151
6.125423729,0.9033898305,139570.5562,3412.967359
6.259322034,0.9033898305,141058.8258,3449.722858
6.393220339,0.9033898305,142531.2604,3486.087527
6.527118644,0.9033898305,143988.3548,3522.073574
6.661016949,0.9033898305,145430.5788,3557.692586
6.794915254,0.9033898305,146858.3786,3592.955569
6.928813559,0.9033898305,148272.1784,3627.872991
7.062711864,0.9033898305,149672.3823,3662.454815
7.196610169,0.9033898305,151059.375,3696.710536
7.330508475,0.9033898305,152433.5235,3730.649209
7.46440678,0.9033898305,153795.1784,3764.279478
7.598305085,0.9033898305,155144.6741,3797.609601
7.73220339,0.9033898305,156482.3309,3830.647472
7.866101695,0.9033898305,157808.4548,3863.400649
8,0.9033898305,159123.3392,3895.876365
0.1,1.037288136,20346.51718,473.1558736
0.2338983051,1.037288136,29606.72794,698.8926807
0.3677966102,1.037288136,36401.42949,865.5417268
0.5016949153,1.037288136,42035.01836,1004.019289
0.6355932203,1.037288136,46954.73406,1125.090432
0.7694915254,1.037288136,51378.19547,1234.02783
0.9033898305,1.037288136,55430.8061,1333.881494
1.037288136,1.037288136,59192.65178,1426.604155
1.171186441,1.037288136,62718.57175,1513.535378
1.305084746,1.037288136,66048.06871,1595.64141
1.438983051,1.037288136,69210.71612,1673.646394
1.572881356,1.037288136,72229.33643,1748.109646
1.706779661,1.037288136,75121.97977,1819.473834
1.840677966,1.037288136,77903.2142,1888.096442
1.974576271,1.037288136,80584.99933,1954.271091
2.108474576,1.037288136,83177.29679,2018.242455
2.242372881,1.037288136,85688.50851,2080.216978
2.376271186,1.037288136,88125.79856,2140.370743
2.510169492,1.037288136,90495.33441,2198.855385
2.644067797,1.037288136,92802.47077,2255.802589
2.777966102,1.037288136,95051.89218,2311.327586
2.911864407,1.037288136,97247.72479,2365.531892
3.045762712,1.037288136,99393.62534,2418.505494
3.179661017,1.037288136,101492.8527,2470.328599
3.313559322,1.037288136,103548.326,2521.073064
3.447457627,1.037288136,105562.6722,2570.803564
3.581355932,1.037288136,107538.2654,2619.578557
3.715254237,1.037288136,109477.2597,2667.451091
3.849152542,1.037288136,111381.6168,2714.46948
3.983050847,1.037288136,113253.1292,2760.677876
4.116949153,1.037288136,115093.4399,2806.116751
4.250847458,1.037288136,116904.0593,2850.823317
4.384745763,1.037288136,118686.3798,2894.83188
4.518644068,1.037288136,120441.6881,2938.174147
4.652542373,1.037288136,122171.1764,2980.879496
4.786440678,1.037288136,123875.9517,3022.975206
4.920338983,1.037288136,125557.044,3064.486665
5.054237288,1.037288136,127215.4138,3105.437544
5.188135593,1.037288136,128851.9583,3145.849959
5.322033898,1.037288136,130467.5171,3185.744608
5.455932203,1.037288136,132062.8775,3225.140897
5.589830508,1.037288136,133638.7785,3264.057048
5.723728814,1.037288136,135195.9155,3302.510199
5.857627119,1.037288136,136734.9429,3340.516494
5.991525424,1.037288136,138256.4785,3378.091159
6.125423729,1.037288136,139761.1054,3415.248572
6.259322034,1.037288136,141249.375,3452.002334
6.393220339,1.037288136,142721.8096,3488.36532
6.527118644,1.037288136,144178.904,3524.349737
6.661016949,1.037288136,145621.128,3559.967166
6.794915254,1.037288136,147048.9278,3595.228614
6.928813559,1.037288136,148462.7276,3630.144544
7.062711864,1.037288136,149862.9314,3664.724919
7.196610169,1.037288136,151249.9241,3698.979231
7.330508475,1.037288136,152624.0727,3732.916534
7.46440678,1.037288136,153985.7275,3766.545469
7.598305085,1.037288136,155335.2233,3799.874293
7.73220339,1.037288136,156672.8801,3832.9109
7.866101695,1.037288136,157999.004,3865.662843
8,1.037288136,159313.8884,3898.137358
0.1,1.171186441,20525.11598,476.2827929
0.2338983051,1.171186441,29785.32675,701.6607672
0.3677966102,1.171186441,36580.02829,868.1622007
0.5016949153,1.171186441,42213.61716,1006.553663
0.6355932203,1.171186441,47133.33286,1127.5666
0.7694915254,1.171186441,51556.79427,1236.461241
0.9033898305,1.171186441,55609.4049,1336.28176
1.037288136,1.171186441,59371.25058,1428.977746
1.171186441,1.171186441,62897.17056,1515.886891
1.305084746,1.171186441,66226.66751,1597.974254
1.438983051,1.171186441,69389.31493,1675.963181
1.572881356,1.171186441,72407.93523,1750.412427
1.706779661,1.171186441,75300.57857,1821.764257
1.840677966,1.171186441,78081.813,1890.375854
1.974576271,1.171186441,80763.59813,1956.540611
2.108474576,1.171186441,83355.89559,2020.503024
2.242372881,1.171186441,85867.10731,2082.469394
2.376271186,1.171186441,88304.39737,2142.615695
2.510169492,1.171186441,90673.93321,2201.093468
2.644067797,1.171186441,92981.06958,2258.034323
2.777966102,1.171186441,95230.49099,2313.553428
2.911864407,1.171186441,97426.32359,2367.752248
3.045762712,1.171186441,99572.22414,2420.720723
3.179661017,1.171186441,101671.4515,2472.539025
3.313559322,1.171186441,103726.9248,2523.278976
3.447457627,1.171186441,105741.271,2573.005224
3.581355932,1.171186441,107716.8642,2621.776202
3.715254237,1.171186441,109655.8585,2669.644938
3.849152542,1.171186441,111560.2156,2716.659726
3.983050847,1.171186441,113431.728,2762.864702
4.116949153,1.171186441,115272.0387,2808.300323
4.250847458,1.171186441,117082.6581,2853.003788
4.384745763,1.171186441,118864.9786,2897.009391
4.518644068,1.171186441,120620.2869,2940.34883
4.652542373,1.171186441,122349.7752,2983.051471
4.786440678,1.171186441,124054.5505,3025.144587
4.920338983,1.171186441,125735.6428,3066.653557
5.054237288,1.171186441,127394.0126,3107.602046
5.188135593,1.171186441,129030.5571,3148.012163
5.322033898,1.171186441,130646.1159,3187.9046
5.455932203,1.171186441,132241.4763,3227.298758
5.589830508,1.171186441,133817.3773,3266.212854
5.723728814,1.171186441,135374.5143,3304.664023
5.857627119,1.171186441,136913.5417,3342.668403
5.991525424,1.171186441,138435.0773,3380.241215
6.125423729,1.171186441,139939.7042,3417.396838
6.259322034,1.171186441,141427.9738,3454.148866
6.393220339,1.171186441,142900.4084,3490.510173
6.527118644,1.171186441,144357.5028,3526.492961
6.661016949,1.171186441,145799.7268,3562.108811
6.794915254,1.171186441,147227.5266,3597.368726
6.928813559,1.171186441,148641.3264,3632.283167
7.062711864,1.171186441,150041.5302,3666.862096
7.196610169,1.171186441,151428.5229,3701.115002
7.330508475,1.171186441,152802.6715,3735.050937
7.46440678,1.171186441,154164.3263,3768.678541
7.598305085,1.171186441,155513.8221,3802.006069
7.73220339,1.171186441,156851.4789,3835.041412
7.866101695,1.171186441,158177.6028,3867.792125
8,1.171186441,159492.4872,3900.26544
0.1,1.305084746,20693.76535,479.2896415
0.2338983051,1.305084746,29953.97611,704.3142365
0.3677966102,1.305084746,36748.67766,870.6695551
0.5016949153,1.305084746,42382.26653,1008.975612
0.6355932203,1.305084746,47301.98223,1129.930745
0.7694915254,1.305084746,51725.44364,1238.782887
0.9033898305,1.305084746,55778.05427,1338.570445
1.037288136,1.305084746,59539.89995,1431.239889
1.171186441,1.305084746,63065.81992,1518.12706
1.305084746,1.305084746,66395.31688,1600.195837
1.438983051,1.305084746,69557.96429,1678.168772
1.572881356,1.305084746,72576.5846,1752.604068
1.706779661,1.305084746,75469.22793,1823.943587
1.840677966,1.305084746,78250.46237,1892.544213
1.974576271,1.305084746,80932.2475,1958.699112
2.108474576,1.305084746,83524.54496,2022.652603
2.242372881,1.305084746,86035.75667,2084.610848
2.376271186,1.305084746,88473.04673,2144.749707
2.510169492,1.305084746,90842.58257,2203.220631
2.644067797,1.305084746,93149.71894,2260.155156
2.777966102,1.305084746,95399.14035,2315.668387
2.911864407,1.305084746,97594.97296,2369.861735
3.045762712,1.305084746,99740.87351,2422.825098
3.179661017,1.305084746,101840.1009,2474.638608
3.313559322,1.305084746,103895.5742,2525.374058
3.447457627,1.305084746,105909.9204,2575.096064
3.581355932,1.305084746,107885.5135,2623.863038
3.715254237,1.305084746,109824.5079,2671.727985
3.849152542,1.305084746,111728.865,2718.739181
3.983050847,1.305084746,113600.3774,2764.940744
4.116949153,1.305084746,115440.6881,2810.373118
