pE,pN,value_mean,value_std
1.476271186,0.1338983051,439.7234169,13.81447886
1.560169492,0.1338983051,447.3253191,15.62879454
1.644067797,0.1338983051,453.2512304,15.60135875
1.727966102,0.1338983051,459.9147512,17.95824074
1.811864407,0.1338983051,466.5422037,17.691462
1.895762712,0.1338983051,470.7337868,19.11845235
1.979661017,0.1338983051,475.1842869,18.94340553
2.063559322,0.1338983051,481.9050956,21.5213747
2.147457627,0.1338983051,483.8567605,21.27939983
2.231355932,0.1338983051,486.9571761,23.20608562
2.315254237,0.1338983051,490.6115137,23.77629604
2.399152542,0.1338983051,497.0721932,24.44168713
2.483050847,0.1338983051,498.6371721,25.84999159
2.566949153,0.1338983051,499.318352,29.88111527
2.650847458,0.1338983051,501.0370699,32.64874831
2.734745763,0.1338983051,502.9232681,30.5738725
2.818644068,0.1338983051,502.0322265,30.01907127
2.902542373,0.1338983051,498.5801256,35.31885342
2.986440678,0.1338983051,495.8861447,33.92592999
3.070338983,0.1338983051,493.5647806,39.3754857
3.154237288,0.1338983051,494.1082842,40.44261421
3.238135593,0.1338983051,491.5143052,36.32255706
3.322033898,0.1338983051,484.1416484,40.11629409
3.405932203,0.1338983051,479.051132,44.12164684
3.489830508,0.1338983051,479.167377,41.9412301
3.573728814,0.1338983051,472.1599363,36.82996142
3.657627119,0.1338983051,466.3472987,38.10775911
3.741525424,0.1338983051,466.8551778,39.03042939
3.825423729,0.1338983051,465.5211079,44.27310729
3.909322034,0.1338983051,463.6201423,46.66082169
3.993220339,0.1338983051,453.8690898,43.32154174
4.077118644,0.1338983051,450.5264075,45.60891948
4.161016949,0.1338983051,442.6367763,51.87915943
4.244915254,0.1338983051,435.8044984,50.43350662
4.328813559,0.1338983051,431.7516688,51.10601087
4.412711864,0.1338983051,429.5498363,51.48127149
4.496610169,0.1338983051,424.0033406,51.75381105
4.580508475,0.1338983051,417.7355831,48.98505892
4.66440678,0.1338983051,414.8382532,52.47040965
4.748305085,0.1338983051,408.2790839,51.06893583
4.83220339,0.1338983051,404.7939401,48.14406535
4.916101695,0.1338983051,402.0721698,47.43000395
5,0.1338983051,396.2430598,48.67960543
0.05,0.2177966102,92.03521782,2.048576738
0.1338983051,0.2177966102,149.1128655,3.770608591
0.2177966102,0.2177966102,187.7304548,4.822666877
0.3016949153,0.2177966102,219.0608425,5.236327812
0.3855932203,0.2177966102,245.543227,6.52966512
0.4694915254,0.2177966102,267.2983241,7.662100071
0.5533898305,0.2177966102,286.4510375,8.798211034
0.6372881356,0.2177966102,305.4917468,10.14458692
0.7211864407,0.2177966102,321.1212356,11.79678307
0.8050847458,0.2177966102,336.5041485,13.05052919
0.8889830508,0.2177966102,350.2772773,14.16972905
0.9728813559,0.2177966102,363.0910064,13.16991893
1.056779661,0.2177966102,373.653231,10.45492807
1.140677966,0.2177966102,382.662811,13.88354943
1.224576271,0.2177966102,390.9515376,15.22359937
1.308474576,0.2177966102,399.2491006,16.3368229
1.392372881,0.2177966102,407.3801205,14.70002036
1.476271186,0.2177966102,415.2708544,15.64314434
1.560169492,0.2177966102,422.3973651,17.57937444
1.644067797,0.2177966102,428.2714217,17.14945157
1.727966102,0.2177966102,433.0292535,19.08554525
1.811864407,0.2177966102,437.1845212,21.01524666
1.895762712,0.2177966102,441.7352698,21.49193081
1.979661017,0.2177966102,445.7614077,22.36418151
2.063559322,0.2177966102,449.2467621,25.47147674
2.147457627,0.2177966102,449.0720132,29.44447091
2.231355932,0.2177966102,451.7616898,33.71481754
2.315254237,0.2177966102,453.7967678,32.09434133
2.399152542,0.2177966102,452.8976854,31.53520934
2.483050847,0.2177966102,449.7887062,31.03570799
2.566949153,0.2177966102,446.4343323,33.41537068
2.650847458,0.2177966102,449.3298902,33.61133941
2.734745763,0.2177966102,445.4917984,34.11404393
2.818644068,0.2177966102,440.5933135,37.10950478
2.902542373,0.2177966102,440.1515874,38.46737289
2.986440678,0.2177966102,436.1796159,38.21992762
3.070338983,0.2177966102,436.3444002,37.77593732
3.154237288,0.2177966102,435.9830733,40.44563376
3.238135593,0.2177966102,432.3160306,41.07265841
3.322033898,0.2177966102,430.5573565,39.3900097
3.405932203,0.2177966102,423.5354514,37.97247356
3.489830508,0.2177966102,419.2601509,38.86710295
3.573728814,0.2177966102,415.607508,40.55763951
3.657627119,0.2177966102,406.4361561,45.32295614
3.741525424,0.2177966102,400.8168607,50.55973931
3.825423729,0.2177966102,398.4569053,45.79754573
3.909322034,0.2177966102,396.4579733,46.09596601
3.993220339,0.2177966102,394.7894991,47.39145816
